label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
IDLE,0.0,0.0,0.0,-0.5260349,-0.17565598,-0.085269764,-0.87563837,-0.39762938,-0.075628266,-1.0719951,-0.6813333,-0.07890293,-1.0978833,-0.9091944,-0.0661408,-0.6926396,-0.7756449,0.26236984,-0.83280545,-1.0184327,0.24477084,-0.9108596,-1.1404524,0.14289273,-0.9960492,-1.2583288,0.04514634,-0.46204576,-0.84951025,0.25464866,-0.56941336,-1.1387119,0.25637674,-0.6529547,-1.27117,0.13733393,-0.7628399,-1.3349236,0.029156312,-0.22242321,-0.8574535,0.20843197,-0.27694574,-1.1460913,0.15575826,-0.3843457,-1.2680603,0.0345772,-0.5061627,-1.241858,-0.050695352,0.054712243,-0.83070385,0.14813621,0.033413514,-1.0715368,0.07478433,-0.07781763,-1.1792895,-0.004424814,-0.21301085,-1.1704726,-0.058187738
IDLE,0.0,0.0,0.0,-0.50605357,-0.17656755,-0.102220014,-0.84753823,-0.3991637,-0.112024374,-1.0472451,-0.6781263,-0.13156794,-1.0733453,-0.91006416,-0.13406351,-0.68911135,-0.7921763,0.2349614,-0.82573485,-1.0295001,0.20730327,-0.8971078,-1.1439085,0.098985486,-0.9711073,-1.2535051,-0.0038019351,-0.45402256,-0.8607493,0.23016107,-0.5611263,-1.1405137,0.21979858,-0.6419039,-1.2674214,0.09143801,-0.74441963,-1.3291095,-0.02471104,-0.21064493,-0.86161774,0.18640669,-0.2603617,-1.1437508,0.12323373,-0.36842355,-1.2617406,-0.0047376193,-0.4860222,-1.2337226,-0.0958123,0.068940096,-0.82685167,0.12828402,0.044636108,-1.0662005,0.04665142,-0.0715373,-1.1712134,-0.037752733,-0.20911115,-1.1593243,-0.096224844
IDLE,0.0,0.0,0.0,-0.50605357,-0.17656755,-0.102220014,-0.84753823,-0.3991637,-0.112024374,-1.0472451,-0.6781263,-0.13156794,-1.0733453,-0.91006416,-0.13406351,-0.68911135,-0.7921763,0.2349614,-0.82573485,-1.0295001,0.20730327,-0.8971078,-1.1439085,0.098985486,-0.9711073,-1.2535051,-0.0038019351,-0.45402256,-0.8607493,0.23016107,-0.5611263,-1.1405137,0.21979858,-0.6419039,-1.2674214,0.09143801,-0.74441963,-1.3291095,-0.02471104,-0.21064493,-0.86161774,0.18640669,-0.2603617,-1.1437508,0.12323373,-0.36842355,-1.2617406,-0.0047376193,-0.4860222,-1.2337226,-0.0958123,0.068940096,-0.82685167,0.12828402,0.044636108,-1.0662005,0.04665142,-0.0715373,-1.1712134,-0.037752733,-0.20911115,-1.1593243,-0.096224844
IDLE,0.0,0.0,0.0,-0.50605357,-0.17656755,-0.102220014,-0.84753823,-0.3991637,-0.112024374,-1.0472451,-0.6781263,-0.13156794,-1.0733453,-0.91006416,-0.13406351,-0.68911135,-0.7921763,0.2349614,-0.82573485,-1.0295001,0.20730327,-0.8971078,-1.1439085,0.098985486,-0.9711073,-1.2535051,-0.0038019351,-0.45402256,-0.8607493,0.23016107,-0.5611263,-1.1405137,0.21979858,-0.6419039,-1.2674214,0.09143801,-0.74441963,-1.3291095,-0.02471104,-0.21064493,-0.86161774,0.18640669,-0.2603617,-1.1437508,0.12323373,-0.36842355,-1.2617406,-0.0047376193,-0.4860222,-1.2337226,-0.0958123,0.068940096,-0.82685167,0.12828402,0.044636108,-1.0662005,0.04665142,-0.0715373,-1.1712134,-0.037752733,-0.20911115,-1.1593243,-0.096224844
IDLE,0.0,0.0,0.0,-0.5075465,-0.18298443,-0.09656919,-0.855301,-0.40949956,-0.10354721,-1.0577749,-0.69035774,-0.122636504,-1.0829353,-0.9228662,-0.12511937,-0.6874343,-0.7934277,0.22876674,-0.82801145,-1.0364152,0.19331932,-0.90426195,-1.155954,0.084160045,-0.9804882,-1.2692053,-0.016647274,-0.45362324,-0.86362654,0.21994354,-0.56148446,-1.1512178,0.20367642,-0.6436679,-1.282827,0.079078734,-0.74438035,-1.3455156,-0.03177314,-0.20598438,-0.86815816,0.17253436,-0.25890926,-1.1586065,0.10393072,-0.36821675,-1.2794311,-0.020068811,-0.48748857,-1.249177,-0.10499928,0.07407284,-0.8358347,0.11113641,0.050396297,-1.081228,0.025225686,-0.06874519,-1.1891326,-0.05706512,-0.20874482,-1.1746393,-0.111036845
IDLE,0.0,0.0,0.0,-0.5075465,-0.18298443,-0.09656919,-0.855301,-0.40949956,-0.10354721,-1.0577749,-0.69035774,-0.122636504,-1.0829353,-0.9228662,-0.12511937,-0.6874343,-0.7934277,0.22876674,-0.82801145,-1.0364152,0.19331932,-0.90426195,-1.155954,0.084160045,-0.9804882,-1.2692053,-0.016647274,-0.45362324,-0.86362654,0.21994354,-0.56148446,-1.1512178,0.20367642,-0.6436679,-1.282827,0.079078734,-0.74438035,-1.3455156,-0.03177314,-0.20598438,-0.86815816,0.17253436,-0.25890926,-1.1586065,0.10393072,-0.36821675,-1.2794311,-0.020068811,-0.48748857,-1.249177,-0.10499928,0.07407284,-0.8358347,0.11113641,0.050396297,-1.081228,0.025225686,-0.06874519,-1.1891326,-0.05706512,-0.20874482,-1.1746393,-0.111036845
IDLE,0.0,0.0,0.0,-0.50795573,-0.17549953,-0.10222026,-0.8535675,-0.39846912,-0.1076795,-1.0532227,-0.6775201,-0.123272575,-1.0746794,-0.90988475,-0.12107674,-0.68899643,-0.7862699,0.2501025,-0.82589793,-1.0228437,0.2303467,-0.8955732,-1.1357768,0.12792145,-0.969634,-1.2467926,0.028734976,-0.4580786,-0.8537782,0.24744056,-0.5649527,-1.1293439,0.24415174,-0.64491713,-1.2573498,0.12156478,-0.7447993,-1.3214289,0.009127064,-0.21929935,-0.8549763,0.20419641,-0.26960573,-1.135644,0.1439812,-0.37758872,-1.2538317,0.018519055,-0.49458113,-1.2287748,-0.07047558,0.056537256,-0.8231834,0.14625186,0.029920604,-1.0590163,0.06464333,-0.08312451,-1.1609448,-0.019861382,-0.21499231,-1.1497232,-0.07804134
IDLE,0.0,0.0,0.0,-0.50795573,-0.17549953,-0.10222026,-0.8535675,-0.39846912,-0.1076795,-1.0532227,-0.6775201,-0.123272575,-1.0746794,-0.90988475,-0.12107674,-0.68899643,-0.7862699,0.2501025,-0.82589793,-1.0228437,0.2303467,-0.8955732,-1.1357768,0.12792145,-0.969634,-1.2467926,0.028734976,-0.4580786,-0.8537782,0.24744056,-0.5649527,-1.1293439,0.24415174,-0.64491713,-1.2573498,0.12156478,-0.7447993,-1.3214289,0.009127064,-0.21929935,-0.8549763,0.20419641,-0.26960573,-1.135644,0.1439812,-0.37758872,-1.2538317,0.018519055,-0.49458113,-1.2287748,-0.07047558,0.056537256,-0.8231834,0.14625186,0.029920604,-1.0590163,0.06464333,-0.08312451,-1.1609448,-0.019861382,-0.21499231,-1.1497232,-0.07804134
IDLE,0.0,0.0,0.0,-0.50795573,-0.17549953,-0.10222026,-0.8535675,-0.39846912,-0.1076795,-1.0532227,-0.6775201,-0.123272575,-1.0746794,-0.90988475,-0.12107674,-0.68899643,-0.7862699,0.2501025,-0.82589793,-1.0228437,0.2303467,-0.8955732,-1.1357768,0.12792145,-0.969634,-1.2467926,0.028734976,-0.4580786,-0.8537782,0.24744056,-0.5649527,-1.1293439,0.24415174,-0.64491713,-1.2573498,0.12156478,-0.7447993,-1.3214289,0.009127064,-0.21929935,-0.8549763,0.20419641,-0.26960573,-1.135644,0.1439812,-0.37758872,-1.2538317,0.018519055,-0.49458113,-1.2287748,-0.07047558,0.056537256,-0.8231834,0.14625186,0.029920604,-1.0590163,0.06464333,-0.08312451,-1.1609448,-0.019861382,-0.21499231,-1.1497232,-0.07804134
IDLE,0.0,0.0,0.0,-0.51407343,-0.18454577,-0.099891365,-0.8570725,-0.40437907,-0.11070377,-1.0580764,-0.6891327,-0.13282922,-1.0851301,-0.9283815,-0.13836633,-0.69010866,-0.7934886,0.22849809,-0.8299988,-1.0366889,0.19325113,-0.9026744,-1.1568494,0.08014491,-0.97493094,-1.2676178,-0.024375793,-0.45401692,-0.8632121,0.22075655,-0.56266314,-1.1556985,0.20392896,-0.64414704,-1.285982,0.070074804,-0.7411705,-1.3401715,-0.048560422,-0.20541155,-0.86568356,0.17518216,-0.26009881,-1.1621065,0.105382785,-0.3687885,-1.2830639,-0.029096209,-0.47765404,-1.2411662,-0.12203315,0.0793221,-0.83082306,0.11606486,0.051273454,-1.0752621,0.027544115,-0.0677456,-1.1861626,-0.06197421,-0.20100075,-1.1694019,-0.121438876
IDLE,0.0,0.0,0.0,-0.51407343,-0.18454577,-0.099891365,-0.8570725,-0.40437907,-0.11070377,-1.0580764,-0.6891327,-0.13282922,-1.0851301,-0.9283815,-0.13836633,-0.69010866,-0.7934886,0.22849809,-0.8299988,-1.0366889,0.19325113,-0.9026744,-1.1568494,0.08014491,-0.97493094,-1.2676178,-0.024375793,-0.45401692,-0.8632121,0.22075655,-0.56266314,-1.1556985,0.20392896,-0.64414704,-1.285982,0.070074804,-0.7411705,-1.3401715,-0.048560422,-0.20541155,-0.86568356,0.17518216,-0.26009881,-1.1621065,0.105382785,-0.3687885,-1.2830639,-0.029096209,-0.47765404,-1.2411662,-0.12203315,0.0793221,-0.83082306,0.11606486,0.051273454,-1.0752621,0.027544115,-0.0677456,-1.1861626,-0.06197421,-0.20100075,-1.1694019,-0.121438876
IDLE,0.0,0.0,0.0,-0.5095745,-0.17548767,-0.09902473,-0.8645896,-0.40377715,-0.10618002,-1.0684577,-0.6890238,-0.12482703,-1.0864848,-0.92640597,-0.12612328,-0.6927249,-0.7909481,0.22561552,-0.8310766,-1.0347413,0.19049668,-0.90297997,-1.1549603,0.08497925,-0.9734797,-1.2673343,-0.01194778,-0.45799562,-0.8615318,0.21909554,-0.5635961,-1.1517074,0.20455417,-0.64444894,-1.2829589,0.088015795,-0.7371576,-1.3396093,-0.01531798,-0.20959528,-0.86564094,0.17341053,-0.26208052,-1.1638614,0.10503379,-0.37027332,-1.2821057,-0.012356263,-0.47982708,-1.2463269,-0.091088794,0.07188584,-0.8322751,0.11354234,0.0436195,-1.0765929,0.025155043,-0.07475237,-1.1820081,-0.056092296,-0.20651232,-1.1638746,-0.1072419
IDLE,0.0,0.0,0.0,-0.5095745,-0.17548767,-0.09902473,-0.8645896,-0.40377715,-0.10618002,-1.0684577,-0.6890238,-0.12482703,-1.0864848,-0.92640597,-0.12612328,-0.6927249,-0.7909481,0.22561552,-0.8310766,-1.0347413,0.19049668,-0.90297997,-1.1549603,0.08497925,-0.9734797,-1.2673343,-0.01194778,-0.45799562,-0.8615318,0.21909554,-0.5635961,-1.1517074,0.20455417,-0.64444894,-1.2829589,0.088015795,-0.7371576,-1.3396093,-0.01531798,-0.20959528,-0.86564094,0.17341053,-0.26208052,-1.1638614,0.10503379,-0.37027332,-1.2821057,-0.012356263,-0.47982708,-1.2463269,-0.091088794,0.07188584,-0.8322751,0.11354234,0.0436195,-1.0765929,0.025155043,-0.07475237,-1.1820081,-0.056092296,-0.20651232,-1.1638746,-0.1072419
IDLE,0.0,0.0,0.0,-0.5095745,-0.17548767,-0.09902473,-0.8645896,-0.40377715,-0.10618002,-1.0684577,-0.6890238,-0.12482703,-1.0864848,-0.92640597,-0.12612328,-0.6927249,-0.7909481,0.22561552,-0.8310766,-1.0347413,0.19049668,-0.90297997,-1.1549603,0.08497925,-0.9734797,-1.2673343,-0.01194778,-0.45799562,-0.8615318,0.21909554,-0.5635961,-1.1517074,0.20455417,-0.64444894,-1.2829589,0.088015795,-0.7371576,-1.3396093,-0.01531798,-0.20959528,-0.86564094,0.17341053,-0.26208052,-1.1638614,0.10503379,-0.37027332,-1.2821057,-0.012356263,-0.47982708,-1.2463269,-0.091088794,0.07188584,-0.8322751,0.11354234,0.0436195,-1.0765929,0.025155043,-0.07475237,-1.1820081,-0.056092296,-0.20651232,-1.1638746,-0.1072419
IDLE,0.0,0.0,0.0,-0.5137507,-0.18288112,-0.10424577,-0.865745,-0.41453815,-0.11384697,-1.0665656,-0.70417255,-0.13417241,-1.0822674,-0.9462093,-0.13729572,-0.6800699,-0.8016323,0.22544858,-0.81738895,-1.0460266,0.19025694,-0.88665813,-1.1685632,0.08117681,-0.95628136,-1.2841566,-0.02024907,-0.44426525,-0.86845917,0.22001629,-0.5439324,-1.1630292,0.20311762,-0.6225613,-1.2932308,0.077865615,-0.7161082,-1.3516761,-0.033960078,-0.1952612,-0.86949605,0.175046,-0.24617177,-1.1759416,0.103429295,-0.35276824,-1.2932434,-0.02573282,-0.46238792,-1.2554963,-0.11467304,0.083837375,-0.8324051,0.11592187,0.059367314,-1.0811074,0.023115216,-0.05443132,-1.1896825,-0.0674762,-0.18404919,-1.1732851,-0.12770817
IDLE,0.0,0.0,0.0,-0.5137507,-0.18288112,-0.10424577,-0.865745,-0.41453815,-0.11384697,-1.0665656,-0.70417255,-0.13417241,-1.0822674,-0.9462093,-0.13729572,-0.6800699,-0.8016323,0.22544858,-0.81738895,-1.0460266,0.19025694,-0.88665813,-1.1685632,0.08117681,-0.95628136,-1.2841566,-0.02024907,-0.44426525,-0.86845917,0.22001629,-0.5439324,-1.1630292,0.20311762,-0.6225613,-1.2932308,0.077865615,-0.7161082,-1.3516761,-0.033960078,-0.1952612,-0.86949605,0.175046,-0.24617177,-1.1759416,0.103429295,-0.35276824,-1.2932434,-0.02573282,-0.46238792,-1.2554963,-0.11467304,0.083837375,-0.8324051,0.11592187,0.059367314,-1.0811074,0.023115216,-0.05443132,-1.1896825,-0.0674762,-0.18404919,-1.1732851,-0.12770817
IDLE,0.0,0.0,0.0,-0.49559754,-0.17590685,-0.1139602,-0.8560673,-0.41109648,-0.13037802,-1.0607184,-0.7036801,-0.1549893,-1.0737842,-0.9490932,-0.16033942,-0.6770009,-0.80504835,0.20850216,-0.8129181,-1.0471679,0.17134264,-0.8770821,-1.1685388,0.06729373,-0.9410374,-1.283563,-0.029110357,-0.44091606,-0.87314284,0.20788138,-0.53956693,-1.1629795,0.18979807,-0.616201,-1.2965736,0.07426169,-0.70277303,-1.3546836,-0.027865667,-0.18836014,-0.8735365,0.16713756,-0.23887306,-1.1793004,0.09549891,-0.3380607,-1.2941432,-0.023325874,-0.44354025,-1.2560025,-0.10302567,0.0902998,-0.8346997,0.11133059,0.06797099,-1.0739734,0.01714832,-0.042408273,-1.1819501,-0.070799746,-0.16754358,-1.1682307,-0.12646917
IDLE,0.0,0.0,0.0,-0.49559754,-0.17590685,-0.1139602,-0.8560673,-0.41109648,-0.13037802,-1.0607184,-0.7036801,-0.1549893,-1.0737842,-0.9490932,-0.16033942,-0.6770009,-0.80504835,0.20850216,-0.8129181,-1.0471679,0.17134264,-0.8770821,-1.1685388,0.06729373,-0.9410374,-1.283563,-0.029110357,-0.44091606,-0.87314284,0.20788138,-0.53956693,-1.1629795,0.18979807,-0.616201,-1.2965736,0.07426169,-0.70277303,-1.3546836,-0.027865667,-0.18836014,-0.8735365,0.16713756,-0.23887306,-1.1793004,0.09549891,-0.3380607,-1.2941432,-0.023325874,-0.44354025,-1.2560025,-0.10302567,0.0902998,-0.8346997,0.11133059,0.06797099,-1.0739734,0.01714832,-0.042408273,-1.1819501,-0.070799746,-0.16754358,-1.1682307,-0.12646917
IDLE,0.0,0.0,0.0,-0.5052122,-0.18321942,-0.10963228,-0.8629838,-0.4207311,-0.12537107,-1.0696391,-0.7130955,-0.15090267,-1.0728927,-0.95690244,-0.1588426,-0.67415905,-0.80930316,0.21176922,-0.80749273,-1.0563711,0.17266488,-0.8730782,-1.1808273,0.062365565,-0.9397915,-1.2965398,-0.039581366,-0.43689138,-0.8747807,0.20948659,-0.53254,-1.1720873,0.19038972,-0.60891885,-1.3057549,0.06384883,-0.7025792,-1.3640829,-0.04900741,-0.18331271,-0.8744201,0.16827734,-0.23214754,-1.1827885,0.09780014,-0.33346388,-1.3010142,-0.0345932,-0.4457368,-1.2602714,-0.12652093,0.09746083,-0.8350068,0.11288132,0.08182513,-1.0818648,0.021701002,-0.027001325,-1.1938314,-0.072394416,-0.15535934,-1.1778567,-0.1357242
IDLE,0.0,0.0,0.0,-0.5052122,-0.18321942,-0.10963228,-0.8629838,-0.4207311,-0.12537107,-1.0696391,-0.7130955,-0.15090267,-1.0728927,-0.95690244,-0.1588426,-0.67415905,-0.80930316,0.21176922,-0.80749273,-1.0563711,0.17266488,-0.8730782,-1.1808273,0.062365565,-0.9397915,-1.2965398,-0.039581366,-0.43689138,-0.8747807,0.20948659,-0.53254,-1.1720873,0.19038972,-0.60891885,-1.3057549,0.06384883,-0.7025792,-1.3640829,-0.04900741,-0.18331271,-0.8744201,0.16827734,-0.23214754,-1.1827885,0.09780014,-0.33346388,-1.3010142,-0.0345932,-0.4457368,-1.2602714,-0.12652093,0.09746083,-0.8350068,0.11288132,0.08182513,-1.0818648,0.021701002,-0.027001325,-1.1938314,-0.072394416,-0.15535934,-1.1778567,-0.1357242
IDLE,0.0,0.0,0.0,-0.5052122,-0.18321942,-0.10963228,-0.8629838,-0.4207311,-0.12537107,-1.0696391,-0.7130955,-0.15090267,-1.0728927,-0.95690244,-0.1588426,-0.67415905,-0.80930316,0.21176922,-0.80749273,-1.0563711,0.17266488,-0.8730782,-1.1808273,0.062365565,-0.9397915,-1.2965398,-0.039581366,-0.43689138,-0.8747807,0.20948659,-0.53254,-1.1720873,0.19038972,-0.60891885,-1.3057549,0.06384883,-0.7025792,-1.3640829,-0.04900741,-0.18331271,-0.8744201,0.16827734,-0.23214754,-1.1827885,0.09780014,-0.33346388,-1.3010142,-0.0345932,-0.4457368,-1.2602714,-0.12652093,0.09746083,-0.8350068,0.11288132,0.08182513,-1.0818648,0.021701002,-0.027001325,-1.1938314,-0.072394416,-0.15535934,-1.1778567,-0.1357242
IDLE,0.0,0.0,0.0,-0.49702233,-0.18782622,-0.11095872,-0.8486855,-0.42266026,-0.12975001,-1.0520191,-0.7167214,-0.15687913,-1.0605602,-0.96056676,-0.1659001,-0.6744893,-0.8148327,0.20643148,-0.80329865,-1.0631499,0.16621052,-0.86413294,-1.1867973,0.055010557,-0.9252298,-1.298321,-0.04727182,-0.43071154,-0.8792682,0.20340829,-0.5212441,-1.1793439,0.18308903,-0.5942862,-1.3108382,0.056479882,-0.68696463,-1.3655221,-0.056086417,-0.17619205,-0.87556964,0.16199134,-0.21884859,-1.18107,0.09218586,-0.31975806,-1.2992727,-0.035345588,-0.4284479,-1.2584134,-0.12444846,0.107402116,-0.8306834,0.106343344,0.09020758,-1.0735902,0.018590054,-0.017273873,-1.1878532,-0.06961363,-0.14287001,-1.1778536,-0.12899646
IDLE,0.0,0.0,0.0,-0.49702233,-0.18782622,-0.11095872,-0.8486855,-0.42266026,-0.12975001,-1.0520191,-0.7167214,-0.15687913,-1.0605602,-0.96056676,-0.1659001,-0.6744893,-0.8148327,0.20643148,-0.80329865,-1.0631499,0.16621052,-0.86413294,-1.1867973,0.055010557,-0.9252298,-1.298321,-0.04727182,-0.43071154,-0.8792682,0.20340829,-0.5212441,-1.1793439,0.18308903,-0.5942862,-1.3108382,0.056479882,-0.68696463,-1.3655221,-0.056086417,-0.17619205,-0.87556964,0.16199134,-0.21884859,-1.18107,0.09218586,-0.31975806,-1.2992727,-0.035345588,-0.4284479,-1.2584134,-0.12444846,0.107402116,-0.8306834,0.106343344,0.09020758,-1.0735902,0.018590054,-0.017273873,-1.1878532,-0.06961363,-0.14287001,-1.1778536,-0.12899646
IDLE,0.0,0.0,0.0,-0.4989554,-0.19059758,-0.10323397,-0.85203016,-0.42964146,-0.11474758,-1.0541787,-0.71850586,-0.13564312,-1.0584089,-0.95253956,-0.13901548,-0.6681081,-0.8203982,0.21217601,-0.7999014,-1.0692148,0.17593536,-0.8646643,-1.191275,0.06960078,-0.92636126,-1.3032689,-0.02911833,-0.4202337,-0.88380694,0.20564288,-0.50935644,-1.1831825,0.18758652,-0.5828832,-1.3153077,0.069089845,-0.6763819,-1.3748544,-0.035977542,-0.16583352,-0.87864083,0.16097817,-0.20425734,-1.1793633,0.09425355,-0.30767015,-1.3010789,-0.020386947,-0.4204914,-1.2767667,-0.1000501,0.12022192,-0.8293916,0.102021545,0.10608011,-1.0739895,0.018150931,-0.004722621,-1.1889068,-0.059999254,-0.13792567,-1.1899796,-0.111772485
IDLE,0.0,0.0,0.0,-0.4989554,-0.19059758,-0.10323397,-0.85203016,-0.42964146,-0.11474758,-1.0541787,-0.71850586,-0.13564312,-1.0584089,-0.95253956,-0.13901548,-0.6681081,-0.8203982,0.21217601,-0.7999014,-1.0692148,0.17593536,-0.8646643,-1.191275,0.06960078,-0.92636126,-1.3032689,-0.02911833,-0.4202337,-0.88380694,0.20564288,-0.50935644,-1.1831825,0.18758652,-0.5828832,-1.3153077,0.069089845,-0.6763819,-1.3748544,-0.035977542,-0.16583352,-0.87864083,0.16097817,-0.20425734,-1.1793633,0.09425355,-0.30767015,-1.3010789,-0.020386947,-0.4204914,-1.2767667,-0.1000501,0.12022192,-0.8293916,0.102021545,0.10608011,-1.0739895,0.018150931,-0.004722621,-1.1889068,-0.059999254,-0.13792567,-1.1899796,-0.111772485
IDLE,0.0,0.0,0.0,-0.5006965,-0.18870497,-0.11125359,-0.8513864,-0.41513246,-0.12867942,-1.0555081,-0.70603746,-0.15353139,-1.0640414,-0.9422292,-0.16003315,-0.68028784,-0.808137,0.21669316,-0.81173766,-1.0553374,0.18244326,-0.8700956,-1.176857,0.07049359,-0.92569745,-1.2892932,-0.03410844,-0.43866423,-0.8722656,0.21616304,-0.53479296,-1.1690745,0.20137954,-0.6046402,-1.299907,0.07063303,-0.69367653,-1.3584881,-0.04714904,-0.1870153,-0.86694336,0.17755795,-0.2284308,-1.1653056,0.11245686,-0.3222212,-1.2829633,-0.01892563,-0.42367142,-1.2422563,-0.1123822,0.10074796,-0.82166314,0.12462943,0.08308963,-1.0608996,0.042858128,-0.021638114,-1.173352,-0.04468212,-0.1445666,-1.1644645,-0.105548896
IDLE,0.0,0.0,0.0,-0.5006965,-0.18870497,-0.11125359,-0.8513864,-0.41513246,-0.12867942,-1.0555081,-0.70603746,-0.15353139,-1.0640414,-0.9422292,-0.16003315,-0.68028784,-0.808137,0.21669316,-0.81173766,-1.0553374,0.18244326,-0.8700956,-1.176857,0.07049359,-0.92569745,-1.2892932,-0.03410844,-0.43866423,-0.8722656,0.21616304,-0.53479296,-1.1690745,0.20137954,-0.6046402,-1.299907,0.07063303,-0.69367653,-1.3584881,-0.04714904,-0.1870153,-0.86694336,0.17755795,-0.2284308,-1.1653056,0.11245686,-0.3222212,-1.2829633,-0.01892563,-0.42367142,-1.2422563,-0.1123822,0.10074796,-0.82166314,0.12462943,0.08308963,-1.0608996,0.042858128,-0.021638114,-1.173352,-0.04468212,-0.1445666,-1.1644645,-0.105548896
IDLE,0.0,0.0,0.0,-0.5006965,-0.18870497,-0.11125359,-0.8513864,-0.41513246,-0.12867942,-1.0555081,-0.70603746,-0.15353139,-1.0640414,-0.9422292,-0.16003315,-0.68028784,-0.808137,0.21669316,-0.81173766,-1.0553374,0.18244326,-0.8700956,-1.176857,0.07049359,-0.92569745,-1.2892932,-0.03410844,-0.43866423,-0.8722656,0.21616304,-0.53479296,-1.1690745,0.20137954,-0.6046402,-1.299907,0.07063303,-0.69367653,-1.3584881,-0.04714904,-0.1870153,-0.86694336,0.17755795,-0.2284308,-1.1653056,0.11245686,-0.3222212,-1.2829633,-0.01892563,-0.42367142,-1.2422563,-0.1123822,0.10074796,-0.82166314,0.12462943,0.08308963,-1.0608996,0.042858128,-0.021638114,-1.173352,-0.04468212,-0.1445666,-1.1644645,-0.105548896
IDLE,0.0,0.0,0.0,-0.49953285,-0.1930537,-0.11223096,-0.85015726,-0.42779177,-0.1266086,-1.052297,-0.71510005,-0.14854167,-1.0637037,-0.95403534,-0.15196647,-0.67118704,-0.81533504,0.21834998,-0.8012254,-1.0614631,0.18545233,-0.8602126,-1.1823225,0.07970336,-0.9173345,-1.2952709,-0.019284282,-0.42434967,-0.87904024,0.21729153,-0.51391715,-1.1749493,0.20146532,-0.58376503,-1.3059416,0.08062803,-0.67227656,-1.3665103,-0.027169574,-0.17207587,-0.873435,0.17660737,-0.21230674,-1.1718814,0.109625,-0.31094867,-1.2899609,-0.009063544,-0.41905275,-1.2637194,-0.092020825,0.1116063,-0.826011,0.12110227,0.09607036,-1.0649405,0.036463995,-0.01248294,-1.1742611,-0.04458407,-0.14298612,-1.1716285,-0.09909844
IDLE,0.0,0.0,0.0,-0.49953285,-0.1930537,-0.11223096,-0.85015726,-0.42779177,-0.1266086,-1.052297,-0.71510005,-0.14854167,-1.0637037,-0.95403534,-0.15196647,-0.67118704,-0.81533504,0.21834998,-0.8012254,-1.0614631,0.18545233,-0.8602126,-1.1823225,0.07970336,-0.9173345,-1.2952709,-0.019284282,-0.42434967,-0.87904024,0.21729153,-0.51391715,-1.1749493,0.20146532,-0.58376503,-1.3059416,0.08062803,-0.67227656,-1.3665103,-0.027169574,-0.17207587,-0.873435,0.17660737,-0.21230674,-1.1718814,0.109625,-0.31094867,-1.2899609,-0.009063544,-0.41905275,-1.2637194,-0.092020825,0.1116063,-0.826011,0.12110227,0.09607036,-1.0649405,0.036463995,-0.01248294,-1.1742611,-0.04458407,-0.14298612,-1.1716285,-0.09909844
IDLE,0.0,0.0,0.0,-0.49996045,-0.19323327,-0.09911149,-0.84546226,-0.41759023,-0.10742483,-1.0454443,-0.70190215,-0.12551294,-1.0475113,-0.9324364,-0.125132,-0.6705981,-0.8075375,0.23662303,-0.80015796,-1.0522863,0.20904228,-0.8613592,-1.1713563,0.1037296,-0.9221016,-1.2826638,0.004736786,-0.4298761,-0.8725498,0.23208503,-0.5242241,-1.1638345,0.22332315,-0.59141684,-1.2936008,0.10272179,-0.68168634,-1.3547397,-0.005218927,-0.18359396,-0.86736673,0.18910345,-0.22494876,-1.1529559,0.12921758,-0.32037997,-1.2719083,0.011406132,-0.42564622,-1.2424539,-0.07046247,0.100522935,-0.82144934,0.13193522,0.08310803,-1.0588399,0.056957662,-0.025227169,-1.1705261,-0.019870419,-0.1546567,-1.1692729,-0.07144808
IDLE,0.0,0.0,0.0,-0.49996045,-0.19323327,-0.09911149,-0.84546226,-0.41759023,-0.10742483,-1.0454443,-0.70190215,-0.12551294,-1.0475113,-0.9324364,-0.125132,-0.6705981,-0.8075375,0.23662303,-0.80015796,-1.0522863,0.20904228,-0.8613592,-1.1713563,0.1037296,-0.9221016,-1.2826638,0.004736786,-0.4298761,-0.8725498,0.23208503,-0.5242241,-1.1638345,0.22332315,-0.59141684,-1.2936008,0.10272179,-0.68168634,-1.3547397,-0.005218927,-0.18359396,-0.86736673,0.18910345,-0.22494876,-1.1529559,0.12921758,-0.32037997,-1.2719083,0.011406132,-0.42564622,-1.2424539,-0.07046247,0.100522935,-0.82144934,0.13193522,0.08310803,-1.0588399,0.056957662,-0.025227169,-1.1705261,-0.019870419,-0.1546567,-1.1692729,-0.07144808
